Title,Platforms,Publisher,Genre,Total_Sales,USA_Sales,EUR_Sales,Japan_Sales,Rating,Release_Date,Year
Far Cry 2    Read the review,X360,Ubisoft,Shooter,1.59,0.72,0.69,0.02,7.5,21  Oct 08,2008.0
Resistance 3    Read the review,PS3,Sony Computer Entertainment,Shooter,1.49,0.64,0.57,0.05,9.0,06  Sep 11,2011.0
Call of Duty: Black Ops    Read the review,PS3,Activision,Shooter,12.67,6.01,4.4,0.48,8.7,09  Nov 10,2010.0
Call of Duty: Modern Warfare 2    Read the review,PS3,Activision,Shooter,10.61,4.99,3.66,0.38,9.0,10  Nov 09,2009.0
Halo 4    Read the review,X360,Microsoft Studios,Shooter,9.96,6.72,2.36,0.04,9.4,06  Nov 12,2012.0
Call of Duty: World at War    Read the review,X360,Activision,Shooter,7.5,4.88,1.91,0.0,8.8,10  Nov 08,2008.0
Halo 3: ODST    Read the review,X360,Microsoft Game Studios,Shooter,6.35,4.34,1.34,0.06,8.4,22nd Sep 09,2009.0
Gears of War 3    Read the review,X360,Microsoft Studios,Shooter,6.22,4.05,1.59,0.07,9.3,20  Sep 11,2011.0
Destiny    Read the review,PS4,Activision,Shooter,5.76,2.53,2.13,0.16,7.5,09  Sep 14,2014.0
Call of Duty: Ghosts    Read the review,PS4,Activision,Shooter,4.17,1.79,1.64,0.05,6.2,15  Nov 13,2013.0
Left 4 Dead 2    Read the review,X360,Electronic Arts,Shooter,3.97,2.67,0.88,0.05,9.0,17  Nov 09,2009.0
Left 4 Dead    Read the review,X360,Valve Corporation,Shooter,3.52,2.66,0.49,0.05,8.9,18  Oct 08,2008.0
Borderlands    Read the review,X360,2K Games,Shooter,3.48,2.43,0.72,0.03,8.6,20  Oct 09,2009.0
Killzone: Shadow Fall    Read the review,PS4,Sony Computer Entertainment,Shooter,3.02,0.89,1.58,0.08,6.5,15  Nov 13,2013.0
Metroid Prime    Read the review,GC,Nintendo,Shooter,2.82,1.96,0.67,0.1,9.3,17  Nov 02,2002.0
Killzone 3    Read the review,PS3,Sony Computer Entertainment,Shooter,2.81,1.46,0.87,0.09,8.9,22nd Feb 11,2011.0
Battlefield 3    Read the review,PC,Electronic Arts,Shooter,2.76,0.89,1.44,0.0,8.4,25  Oct 11,2011.0
Borderlands 2    Read the review,PS3,2K Games,Shooter,2.27,1.06,0.75,0.1,8.6,18  Sep 12,2012.0
Battlefield V    Read the review,PS4,Electronic Arts,Shooter,2.22,0.8,0.93,0.16,9.0,20  Nov 18,2018.0
Borderlands    Read the review,PS3,2K Games,Shooter,2.12,1.22,0.61,0.0,8.6,20  Oct 09,2009.0
Portal 2    Read the review,X360,Valve,Shooter,2.08,1.41,0.49,0.01,8.9,19  Apr 11,2011.0
Call of Duty: World at War    Read the review,Wii,Activision,Shooter,1.94,1.17,0.58,0.0,8.4,10  Nov 08,2008.0
Max Payne 3    Read the review,X360,Rockstar Games,Shooter,1.63,0.86,0.62,0.01,8.4,15  May 12,2012.0
The Order: 1886    Read the review,PS4,Sony Computer Entertainment,Shooter,1.62,0.44,0.86,0.07,6.5,20  Feb 15,2015.0
Far Cry 2    Read the review,X360,Ubisoft,Shooter,1.59,0.72,0.69,0.02,7.5,21  Oct 08,2008.0
Resistance 3    Read the review,PS3,Sony Computer Entertainment,Shooter,1.49,0.64,0.57,0.05,9.0,06  Sep 11,2011.0
Dead Space 2    Read the review,PS3,Electronic Arts,Shooter,1.43,0.73,0.49,0.0,9.0,25  Jan 11,2011.0
Dead Space    Read the review,X360,Electronic Arts,Shooter,1.4,0.89,0.39,0.0,8.4,13  Oct 08,2008.0
Far Cry 2    Read the review,PS3,Ubisoft,Shooter,1.38,0.43,0.69,0.01,7.5,21  Oct 08,2008.0
Call of Duty: Black Ops    Read the review,Wii,Activision,Shooter,1.37,0.8,0.46,0.0,8.7,09  Nov 10,2010.0
GoldenEye 007    Read the review,Wii,Activision,Shooter,1.36,0.76,0.6,0.0,9.0,02nd Nov 10,2010.0
Rage    Read the review,PS3,Bethesda Softworks,Shooter,1.32,0.47,0.59,0.06,9.0,04  Oct 11,2011.0
Crackdown 2    Read the review,X360,Microsoft Game Studios,Shooter,1.12,0.63,0.36,0.02,7.8,06  Jul 10,2010.0
Aliens vs Predator    Read the review,X360,Sega,Shooter,1.06,0.55,0.4,0.0,7.2,16  Feb 10,2010.0
Aliens vs Predator    Read the review,PS3,Sega,Shooter,1.04,0.41,0.46,0.0,7.2,16  Feb 10,2010.0
Brink    Read the review,X360,Bethesda Softworks,Shooter,1.04,0.59,0.35,0.01,8.2,10  May 11,2011.0
Dead Space 3    Read the review,PS3,Electronic Arts,Shooter,1.02,0.45,0.4,0.0,5.0,05  Feb 13,2013.0
Bulletstorm    Read the review,X360,Electronic Arts,Shooter,1.02,0.61,0.32,0.01,8.6,22nd Feb 11,2011.0
NERF N-Strike Elite    Read the review,Wii,Electronic Arts,Shooter,1.0,0.93,0.0,0.0,5.0,26  Oct 09,2009.0
Star Fox 64 3D    Read the review,3DS,Nintendo,Shooter,0.96,0.48,0.29,0.13,8.0,09  Sep 11,2011.0
Lost Planet 2    Read the review,PS3,Capcom,Shooter,0.95,0.29,0.34,0.2,7.5,11  May 10,2010.0
SOCOM 4: U.S. Navy SEALs    Read the review,PS3,Sony Computer Entertainment,Shooter,0.9,0.66,0.12,0.04,6.2,19  Apr 11,2011.0
Call of Juarez: Bound in Blood    Read the review,PS3,Ubisoft,Shooter,0.88,0.35,0.38,0.01,8.0,30  Jun 09,2009.0
Battlefield: Bad Company 2    Read the review,PC,Electronic Arts,Shooter,0.72,0.19,0.53,0.0,8.8,02nd Mar 10,2010.0
Unreal Tournament III    Read the review,PS3,Midway Games,Shooter,0.67,0.33,0.24,0.0,8.7,11  Dec 07,2007.0
BioShock Infinite    Read the review,PC,2K Games,Shooter,0.66,0.3,0.31,0.0,9.5,26  Mar 13,2013.0
007: Quantum of Solace    Read the review,Wii,Activision,Shooter,0.65,0.29,0.28,0.01,6.4,04  Nov 08,2008.0
Red Steel 2    Read the review,Wii,Ubisoft,Shooter,0.62,0.35,0.21,0.01,8.0,23rd Mar 10,2010.0
Wet    Read the review,PS3,Bethesda Softworks,Shooter,0.62,0.22,0.27,0.01,6.7,15  Sep 09,2009.0
Vanquish    Read the review,PS3,Sega,Shooter,0.61,0.21,0.22,0.11,8.5,19  Oct 10,2010.0
Call of Juarez: Bound in Blood    Read the review,X360,Ubisoft,Shooter,0.6,0.3,0.24,0.0,8.0,30  Jun 09,2009.0
The Conduit    Read the review,Wii,Sega,Shooter,0.57,0.28,0.23,0.0,8.3,23rd Jun 09,2009.0
METRO 2033    Read the review,X360,THQ,Shooter,0.54,0.22,0.23,0.03,7.7,16  Mar 10,2010.0
Kane & Lynch 2: Dog Days    Read the review,X360,Square Enix,Shooter,0.49,0.2,0.23,0.01,5.7,17  Aug 10,2010.0
Wolfenstein: The New Order    Read the review,PC,Bethesda Softworks,Shooter,0.48,0.15,0.3,0.0,7.2,20  May 14,2014.0
Metro: Last Light    Read the review,PS3,Deep Silver,Shooter,0.44,0.14,0.21,0.03,8.6,14  May 13,2013.0
Sin and Punishment: Star Successor    Read the review,Wii,Nintendo,Shooter,0.43,0.19,0.14,0.06,7.6,27  Jun 10,2010.0
Spec Ops: The Line    Read the review,X360,2K Games,Shooter,0.42,0.21,0.18,0.0,8.0,26  Jun 12,2012.0
The Darkness II    Read the review,X360,2K Games,Shooter,0.4,0.25,0.11,0.0,8.1,07  Feb 12,2012.0
Wanted: Weapons of Fate    Read the review,X360,Warner Bros. Interactive,Shooter,0.37,0.17,0.15,0.0,6.5,24  Mar 09,2009.0
Wanted: Weapons of Fate    Read the review,PS3,Warner Bros. Interactive,Shooter,0.29,0.14,0.1,0.01,6.5,24  Mar 09,2009.0
Resident Evil: Revelations    Read the review,WiiU,Capcom,Shooter,0.22,0.09,0.08,0.03,7.8,21  May 13,2013.0
MindJack    Read the review,PS3,Square Enix,Shooter,0.18,0.07,0.08,0.0,3.8,18  Jan 11,2011.0
Red Orchestra 2: Heroes of Stalingrad    Read the review,PC,Tripwire Interactive,Shooter,0.13,0.04,0.07,0.0,6.0,13  Sep 11,2011.0
Brothers in Arms: Double Time    Read the review,Wii,Ubisoft,Shooter,0.13,0.11,0.0,0.0,3.2,23rd Sep 08,2008.0
Conduit 2    Read the review,Wii,Sega,Shooter,0.12,0.07,0.04,0.0,6.8,19  Apr 11,2011.0
Nano Assault    Read the review,3DS,Majesco,Shooter,0.08,0.08,0.0,0.0,7.0,01  Dec 11,2011.0
Red Faction: Guerrilla Re-Mars-tered    Read the review,XOne,THQ Nordic,Shooter,0.05,0.04,0.01,0.0,5.0,03rd Jul 18,2018.0
Wolfenstein    Read the review,PC,Activision,Shooter,0.04,0.01,0.03,0.0,7.6,18  Aug 09,2009.0
The Sims 3    Read the review,PC,Electronic Arts,Simulation,7.96,1.01,6.46,0.0,8.8,02nd Jun 09,2009.0
Animal Crossing: City Folk    Read the review,Wii,Nintendo,Simulation,4.65,1.84,1.13,1.32,6.8,16  Nov 08,2008.0
The Sims 4    Read the review,PC,Electronic Arts,Simulation,4.1,1.2,2.6,0.0,5.8,02nd Sep 14,2014.0
Viva Pinata    Read the review,X360,Microsoft Game Studios,Simulation,1.62,0.45,0.95,0.02,8.2,09  Nov 06,2006.0
The Sims: Medieval    Read the review,PC,Electronic Arts,Simulation,0.7,0.29,0.32,0.0,8.5,22nd Mar 11,2011.0
Cooking Mama 4: Kitchen Magic!    Read the review,3DS,Majesco,Simulation,0.63,0.5,0.07,0.0,5.3,15  Nov 11,2011.0
The Sims 3    Read the review,PC,Electronic Arts,Simulation,7.96,1.01,6.46,0.0,8.8,02nd Jun 09,2009.0
Animal Crossing: City Folk    Read the review,Wii,Nintendo,Simulation,4.65,1.84,1.13,1.32,6.8,16  Nov 08,2008.0
The Sims 4    Read the review,PC,Electronic Arts,Simulation,4.1,1.2,2.6,0.0,5.8,02nd Sep 14,2014.0
Viva Pinata    Read the review,X360,Microsoft Game Studios,Simulation,1.62,0.45,0.95,0.02,8.2,09  Nov 06,2006.0
The Sims: Medieval    Read the review,PC,Electronic Arts,Simulation,0.7,0.29,0.32,0.0,8.5,22nd Mar 11,2011.0
Cooking Mama 4: Kitchen Magic!    Read the review,3DS,Majesco,Simulation,0.63,0.5,0.07,0.0,5.3,15  Nov 11,2011.0
Armored Core V    Read the review,PS3,Namco Bandai,Simulation,0.4,0.09,0.04,0.24,6.9,20  Mar 12,2012.0
Overcooked! 2    Read the review,NS,Sold Out,Simulation,0.29,0.17,0.09,0.01,8.0,07  Aug 18,2018.0
Dawn of Discovery    Read the review,Wii,Ubisoft,Simulation,0.19,0.12,0.06,0.0,7.8,23rd Jun 09,2009.0
Armored Core: For Answer    Read the review,PS3,Ubisoft,Simulation,0.19,0.06,0.02,0.1,6.8,16  Sep 08,2008.0
Trauma Team    Read the review,Wii,Atlus,Simulation,0.17,0.14,0.0,0.02,7.3,18  May 10,2010.0
Tropico 5    Read the review,PC,Kalypso Media,Simulation,0.14,0.04,0.09,0.0,6.8,01  Jan 15,2015.0
America's Next Top Model    Read the review,DS,Conspiracy Entertainment,Simulation,0.1,0.1,0.0,0.0,3.5,01  Jun 10,2010.0
The Movies    Read the review,PC,Lionhead Studios,Simulation,0.04,0.01,0.03,0.0,8.5,08  Nov 05,2005.0
Gal Gun 2    Read the review,PS4,PQube,Simulation,0.01,0.0,0.0,0.01,4.0,24  Apr 18,2018.0
Wii Sports Resort    Read the review,Wii,Nintendo,Sports,32.9,15.61,10.99,3.29,8.8,26  Jul 09,2009.0
FIFA 15    Read the review,PS4,EA Sports,Sports,6.32,0.83,4.49,0.05,8.8,23rd Sep 14,2014.0
FIFA Soccer 10    Read the review,PS3,EA Sports,Sports,3.63,0.6,2.46,0.05,9.0,20  Oct 09,2009.0
Madden NFL 11    Read the review,PS3,EA Sports,Sports,2.4,2.05,0.15,0.0,8.2,10  Aug 10,2010.0
Madden NFL 10    Read the review,PS3,EA Sports,Sports,2.37,2.03,0.13,0.0,8.6,14  Aug 09,2009.0
Madden NFL 12    Read the review,PS3,EA Sports,Sports,2.27,1.93,0.15,0.0,7.9,30  Aug 11,2011.0
Skate 3    Read the review,PS3,EA Sports,Sports,2.03,0.79,0.93,0.0,7.7,11  May 10,2010.0
Mario Tennis Aces    Read the review,NS,Nintendo,Sports,1.87,0.71,0.62,0.42,7.0,22nd Jun 18,2018.0
Wii Sports Resort    Read the review,Wii,Nintendo,Sports,32.9,15.61,10.99,3.29,8.8,26  Jul 09,2009.0
FIFA 15    Read the review,PS4,EA Sports,Sports,6.32,0.83,4.49,0.05,8.8,23rd Sep 14,2014.0
FIFA Soccer 10    Read the review,PS3,EA Sports,Sports,3.63,0.6,2.46,0.05,9.0,20  Oct 09,2009.0
Madden NFL 11    Read the review,PS3,EA Sports,Sports,2.4,2.05,0.15,0.0,8.2,10  Aug 10,2010.0
Madden NFL 10    Read the review,PS3,EA Sports,Sports,2.37,2.03,0.13,0.0,8.6,14  Aug 09,2009.0
Madden NFL 12    Read the review,PS3,EA Sports,Sports,2.27,1.93,0.15,0.0,7.9,30  Aug 11,2011.0
Skate 3    Read the review,PS3,EA Sports,Sports,2.03,0.79,0.93,0.0,7.7,11  May 10,2010.0
Mario Tennis Aces    Read the review,NS,Nintendo,Sports,1.87,0.71,0.62,0.42,7.0,22nd Jun 18,2018.0
Football Manager 2012    Read the review,PC,Sega,Sports,1.5,0.02,1.16,0.0,7.6,21  Oct 11,2011.0
Your Shape: Fitness Evolved    Read the review,X360,Ubisoft,Sports,1.32,0.79,0.41,0.0,7.0,04  Nov 10,2010.0
Mario & Sonic at the London 2012 Olympic Games    Read the review,3DS,Sega,Sports,1.19,0.18,0.66,0.27,7.0,14  Feb 12,2012.0
Tiger Woods PGA Tour 10    Read the review,Wii,EA Sports,Sports,1.07,0.6,0.37,0.0,8.8,08  Jun 09,2009.0
NCAA Football 11    Read the review,PS3,EA Sports,Sports,0.85,0.79,0.0,0.0,8.1,13  Jul 10,2010.0
Pro Evolution Soccer 2015    Read the review,PS4,Konami Digital Entertainment,Sports,0.76,0.09,0.45,0.12,8.0,11  Nov 14,2014.0
NHL 12    Read the review,X360,EA Sports,Sports,0.7,0.55,0.1,0.0,9.0,13  Sep 11,2011.0
NHL 13    Read the review,PS3,Electronic Arts,Sports,0.66,0.33,0.23,0.0,8.4,11  Sep 12,2012.0
Shaun White Snowboarding    Read the review,PS3,Ubisoft,Sports,0.66,0.31,0.24,0.01,7.0,16  Nov 08,2008.0
XCOM: Enemy Unknown    Read the review,X360,2K Games,Sports,0.63,0.36,0.22,0.0,9.0,09  Oct 12,2012.0
NHL 11    Read the review,PS3,EA Sports,Sports,0.59,0.4,0.13,0.0,8.8,07  Sep 10,2010.0
Tiger Woods PGA Tour 11    Read the review,Wii,EA Sports,Sports,0.54,0.23,0.26,0.0,8.6,08  Jun 10,2010.0
Mario Golf: World Tour    Read the review,3DS,Nintendo,Sports,0.49,0.14,0.15,0.18,8.0,02nd May 14,2014.0
FIFA Soccer 13    Read the review,PSV,EA Sports,Sports,0.46,0.0,0.32,0.05,4.9,25  Sep 12,2012.0
Virtua Tennis 4    Read the review,PS3,Sega,Sports,0.45,0.09,0.24,0.03,6.0,10  May 11,2011.0
NHL Slapshot    Read the review,Wii,EA Sports,Sports,0.42,0.39,0.0,0.0,7.1,07  Sep 10,2010.0
NBA Jam    Read the review,Wii,EA Sports,Sports,0.41,0.36,0.02,0.0,7.0,05  Oct 10,2010.0
Tiger Woods PGA Tour 14    Read the review,PS3,EA Sports,Sports,0.39,0.16,0.16,0.0,8.7,26  Mar 13,2013.0
NBA 2K10    Read the review,Wii,2K Sports,Sports,0.37,0.34,0.0,0.0,6.8,09  Nov 09,2009.0
Madden NFL 13    Read the review,PSV,EA Sports,Sports,0.35,0.28,0.0,0.0,7.8,28  Aug 12,2012.0
The BIGS 2    Read the review,Wii,2K Sports,Sports,0.29,0.26,0.01,0.0,6.1,07  Jul 09,2009.0
Pro Evolution Soccer 2014    Read the review,X360,Konami Digital Entertainment,Sports,0.25,0.08,0.16,0.0,5.8,24  Sep 13,2013.0
Virtua Tennis 4    Read the review,Wii,Sega,Sports,0.14,0.05,0.08,0.0,6.8,10  May 11,2011.0
Academy of Champions: Soccer    Read the review,Wii,Ubisoft,Sports,0.12,0.09,0.02,0.0,5.2,03rd Nov 09,2009.0
FIFA Football    Read the review,PSV,EA Sports,Sports,0.12,0.02,0.09,0.0,8.0,27  Sep 11,2011.0
Halo Wars    Read the review,X360,Microsoft Game Studios,Strategy,2.67,1.58,0.8,0.04,8.4,03rd Mar 09,2009.0
Sid Meier's Civilization V    Read the review,PC,2K Games,Strategy,1.7,1.0,0.53,0.0,8.5,21  Sep 10,2010.0
Pikmin 3    Read the review,WiiU,Nintendo,Strategy,1.23,0.47,0.38,0.29,8.5,04  Aug 13,2013.0
Sid Meier's Civilization Revolution    Read the review,PS3,2K Games,Strategy,0.78,0.49,0.19,0.01,8.7,08  Jul 08,2008.0
Fire Emblem: Shadow Dragon    Read the review,DS,Nintendo,Strategy,0.61,0.29,0.03,0.27,8.6,16  Feb 09,2009.0
Sid Meier's Civilization Revolution    Read the review,DS,2K Games,Strategy,0.45,0.37,0.03,0.02,8.5,08  Jul 08,2008.0
The Eye of Judgment    Read the review,PS3,Sony Computer Entertainment,Strategy,0.34,0.28,0.0,0.02,6.7,24  Oct 07,2007.0
Little King's Story    Read the review,Wii,Xseed Games,Strategy,0.29,0.14,0.11,0.02,8.8,21  Jul 09,2009.0
Halo Wars    Read the review,X360,Microsoft Game Studios,Strategy,2.67,1.58,0.8,0.04,8.4,03rd Mar 09,2009.0
Sid Meier's Civilization V    Read the review,PC,2K Games,Strategy,1.7,1.0,0.53,0.0,8.5,21  Sep 10,2010.0
Pikmin 3    Read the review,WiiU,Nintendo,Strategy,1.23,0.47,0.38,0.29,8.5,04  Aug 13,2013.0
Sid Meier's Civilization Revolution    Read the review,PS3,2K Games,Strategy,0.78,0.49,0.19,0.01,8.7,08  Jul 08,2008.0
Fire Emblem: Shadow Dragon    Read the review,DS,Nintendo,Strategy,0.61,0.29,0.03,0.27,8.6,16  Feb 09,2009.0
Sid Meier's Civilization Revolution    Read the review,DS,2K Games,Strategy,0.45,0.37,0.03,0.02,8.5,08  Jul 08,2008.0
The Eye of Judgment    Read the review,PS3,Sony Computer Entertainment,Strategy,0.34,0.28,0.0,0.02,6.7,24  Oct 07,2007.0
Little King's Story    Read the review,Wii,Xseed Games,Strategy,0.29,0.14,0.11,0.02,8.8,21  Jul 09,2009.0
PixelJunk Monsters Deluxe    Read the review,PSP,Sony Computer Entertainment,Strategy,0.12,0.11,0.0,0.0,8.9,27  Apr 10,2010.0
Plants vs. Zombies    Read the review,PC,PopCap Games,Strategy,0.05,0.0,0.04,0.0,8.4,05  May 09,2009.0
Commander: Conquest of the Americas    Read the review,PC,Paradox Interactive,Strategy,0.03,0.0,0.02,0.0,7.8,30  Jul 10,2010.0
Shin Megami Tensei: Devil Survivor Overclocked    Read the review,3DS,Atlus,Strategy,0.03,0.0,0.0,0.03,8.8,23rd Aug 11,2011.0
Stormrise    Read the review,PC,Sega,Strategy,0.02,0.0,0.02,0.0,3.1,24  Mar 09,2009.0
Worms    Read the review,PSN,Sony Computer Entertainment,Strategy,0.02,0.0,0.02,0.0,6.8,26  Mar 09,2009.0
London Detective Mysteria    Read the review,PSV,Xseed Games,Visual+Novel,0.01,0.0,0.0,0.01,7.0,18  Dec 18,2018.0
London Detective Mysteria    Read the review,PSV,Xseed Games,Visual+Novel,0.01,0.0,0.0,0.01,7.0,18  Dec 18,2018.0
